fips,county,state,iso_3166_2,total_homeowners,total_mortgages,predicted_foreclosure_rate,white_ho_share,RGDP_2012,unemp_rate,api_total_med_owner_cost,api_w_mort_med_owner_cost,api_w_o_mort_med_owner_cost,api_share_never_married,api_share_married,api_share_divorced,api_share_separated,api_share_widowed,api_share_other_than_married,api_share_less_hs,api_share_hs_or_equiv,api_share_some_col_or_assoc,api_share_bachelor,api_share_grad_or_prof,api_month_med_income,api_cost_to_income_ratio
13299,Ware County,Georgia,GA,8684,3972,0.012,0.793,1430432,0.038209185642609,591,973,356,0.32248265387138,0.448617487659222,0.12558251924471,0.0274776485208326,0.0758396907038559,0.551382512340778,0.195053263132117,0.390228970246112,0.26268315578956,0.100771397085833,0.0512632137463777,1966.41666666667,0.300546679662669
21105,Hickman County,Kentucky,KY,1351,686,0.001,0.919,191609,0.0464852607709751,491,797,354,0.266837387964149,0.461203585147247,0.138028169014085,0.0248399487836108,0.109090909090909,0.538796414852753,0.193823529411765,0.424705882352941,0.230882352941177,0.105882352941176,0.0447058823529412,1955,0.251150895140665
48273,Kleberg County,Texas,TX,6286,2055,0.015,0.298,1156214,0.0431434125915956,680,1410,399,0.414367132723769,0.408667842059945,0.0881134937881832,0.0271023822214933,0.0617491492066095,0.591332157940055,0.213273931916838,0.263536668951337,0.254226639250628,0.180717386337674,0.088245373543523,1903.66666666667,0.357205393101033
48311,McMullen County,Texas,TX,166,37,0.001,0.659,3450145,0.0160891089108911,575,1195,443,0.224283305227656,0.536256323777403,0.123102866779089,0.0236087689713322,0.0927487352445194,0.463743676222597,0.173664122137405,0.301526717557252,0.282442748091603,0.116412213740458,0.125954198473282,2693.75,0.213457076566125
48315,Marion County,Texas,TX,2677,1184,0.012,0.746,282579,0.0421428571428571,410,1088,307,0.197548666186013,0.567291516462389,0.113193943763518,0.00901225666906993,0.11295361691901,0.432708483537611,0.149039107646822,0.406262599113022,0.297271872060207,0.111140975675312,0.0362854455046365,1861.66666666667,0.220232766338406
48321,Matagorda County,Texas,TX,9314,3756,0.014,0.547,2130241,0.0566755190729116,557,1265,437,0.259584055459272,0.540554592720971,0.101698440207972,0.0239514731369151,0.07421143847487,0.45944540727903,0.190163248221013,0.316701548765174,0.317999162829636,0.126998744244454,0.0481372959397237,2122.75,0.26239547756448
48337,Montague County,Texas,TX,5612,2604,0.013,0.911,988516,0.0287574606619642,684,1237,443,0.223391208933067,0.562447556961208,0.123797844187698,0.0112954237397534,0.0790679661782741,0.437552443038792,0.156653481603105,0.372490484364505,0.303380849317113,0.111426225837749,0.0560489588775282,2251.5,0.30379746835443
54047,McDowell County,West Virginia,WV,6055,1674,0.021,0.941,580812,0.092072759937121,301,745,275,0.258014605768041,0.461876469860131,0.136526797871024,0.0322440896150514,0.111338036885753,0.538123530139869,0.319929577464789,0.45887323943662,0.166901408450704,0.032887323943662,0.0214084507042254,1424,0.211376404494382
54057,Mineral County,West Virginia,WV,8141,5317,0.009,0.961,753406,0.0576709503411074,605,964,331,0.252747732030705,0.526605024424285,0.124258548499651,0.017533147243545,0.0788555478018144,0.473394975575715,0.0766277641277641,0.495649058149058,0.275542588042588,0.0908067158067158,0.0613738738738739,2212.08333333333,0.273497833867019
54063,Monroe County,West Virginia,WV,4279,1798,0.014,0.974,211319,0.0440734557595993,454,970,301,0.20953926607159,0.534938238211162,0.135244793075467,0.0125326841583266,0.107745018483455,0.465061761788838,0.153034030340303,0.501845018450185,0.19270192701927,0.0988109881098811,0.0536080360803608,1896,0.239451476793249
54071,Pendleton County,West Virginia,WV,2160,939,0.008,0.968,138000,0.0390138173936603,398,908,281,0.211783696529459,0.537207425343019,0.132849071832123,0.00839386602098467,0.109765940274415,0.462792574656981,0.206372730640978,0.494071878473509,0.161541311596888,0.0883660615042608,0.0496480177843646,1865,0.213404825737265
54077,Preston County,West Virginia,WV,8121,4130,0.01,0.989,635041,0.0462152420185376,514,1026,335,0.274194687764905,0.514587454083074,0.112637750777056,0.023029104266742,0.0755510031082227,0.485412545916926,0.129973689536531,0.477312284962558,0.22327464076098,0.0975915806516899,0.0718478040882413,2127.75,0.241569733286335
51059,Fairfax County,Virginia,VA,267716,203671,0.009,0.653,110392881,0.0228200138112876,2327,2729,870,0.315742246344103,0.553633056161322,0.0762862938530898,0.0150129703449514,0.0393254332965342,0.446366943838678,0.074919510997909,0.129206266998028,0.182987993965418,0.309958992157878,0.302927235880767,4477.25,0.519738678876543
51071,Giles County,Virginia,VA,3997,2202,0.008,0.979,468317,0.0322458747953143,579,1056,356,0.252136455221288,0.514277773917877,0.114639060654485,0.0259153755297714,0.0930313346765789,0.485722226082123,0.115094642284248,0.388434392043632,0.325713827398139,0.112608277189605,0.058148861084376,2445.66666666667,0.23674526373177
51077,Grayson County,Virginia,VA,4597,2118,0.015,0.967,319547,0.0285220397579948,390,875,269,0.247480240736712,0.514538467116235,0.126169240809223,0.02552389239359,0.086288158944239,0.485461532883765,0.195645001649621,0.369597492576707,0.296766743648961,0.0947707027383702,0.0432200593863411,1676.75,0.232592813478455
51083,Halifax County,Virginia,VA,9267,4702,0.014,0.671,1187152,0.0389394133469963,548,1017,318,0.292410869414136,0.466536937938703,0.104211550489958,0.0314128848425881,0.105427757314615,0.533463062061297,0.186119493059747,0.36069201367934,0.297686582176624,0.102434117883726,0.0530677932005633,1970,0.278172588832487
51089,Henry County,Virginia,VA,14694,6967,0.014,0.764,2180392,0.0331697907493605,495,901,302,0.249636518889479,0.477187233158709,0.139945997092151,0.0336018093281946,0.0996284415314671,0.522812766841291,0.198698020459678,0.345104291218281,0.318426996147203,0.0891457419954829,0.0486249501793543,1791.08333333333,0.276369050388499
51093,Isle of Wight County,Virginia,VA,9742,6698,0.011,0.773,1388560,0.027681660899654,1329,1735,492,0.252181586430042,0.561787103310782,0.0946498022681962,0.021505376344086,0.0698761316468935,0.438212896689218,0.122180594846701,0.277161862527716,0.324910161327319,0.15666335346739,0.119084027830874,2974.58333333333,0.446785264042583
51099,King George County,Virginia,VA,6916,5296,0.011,0.796,1708441,0.0264988897113249,1591,1881,512,0.276579203109815,0.567638483965015,0.0844509232264334,0.0310009718172984,0.0403304178814383,0.432361516034985,0.0707830447204245,0.26278351116553,0.311235496472509,0.216255611917672,0.138942335723865,3330.5,0.477706050142621
51105,Lee County,Virginia,VA,6880,2529,0.018,0.992,444426,0.0402016080643226,392,905,273,0.26267078007933,0.463150678223398,0.144557073600705,0.0344743156554527,0.0951471524411145,0.536849321776603,0.227027927377714,0.339181611237577,0.318305479984454,0.085059130531342,0.0304258508689134,1504.41666666667,0.260566110895695
21033,Caldwell County,Kentucky,KY,3708,1812,0.001,0.962,380279,0.0476712328767123,582,984,351,0.217156105100464,0.556510819165379,0.123454404945904,0.0152627511591963,0.0876159196290572,0.443489180834621,0.12669533575918,0.453853787628184,0.265740434447017,0.0782886757084574,0.0754217664571618,2191,0.265632131446828
13305,Wayne County,Georgia,GA,6560,2758,0.015,0.849,824104,0.0414682711453554,633,1021,335,0.281874167776298,0.479152796271638,0.126581225033289,0.0349117842876165,0.0774800266311585,0.520847203728362,0.165988487495038,0.414946407304486,0.289102818578801,0.0771635569670504,0.0527987296546249,1866.58333333333,0.339122282244744
51117,Mecklenburg County,Virginia,VA,8215,4168,0.01,0.737,975758,0.0396319886765747,647,1027,353,0.29469832679041,0.446583069710714,0.11712467126577,0.0318633990166559,0.10973053321645,0.553416930289286,0.175837581144077,0.332157016512003,0.302008452054198,0.1317910512787,0.0582058990110225,2110.33333333333,0.30658663718212
53007,Chelan County,Washington,WA,18931,11332,0.008,0.848,4356925,0.0491294490546103,1054,1480,441,0.292441180293774,0.507441830235279,0.130816976472118,0.0148511633952944,0.0544488496035357,0.492558169764721,0.175684832058852,0.263866034265802,0.305565772916465,0.157913077146452,0.0969702836124286,2407.66666666667,0.437768240343347
48117,Deaf Smith County,Texas,TX,4449,1655,0.013,0.373,1808436,0.0273759713090257,631,1145,392,0.297597168334354,0.525627935470696,0.0767136341978082,0.0384589204274726,0.0616023415696685,0.474372064529304,0.263166953528399,0.368244406196213,0.252753872633391,0.0894148020654045,0.0264199655765921,2340.58333333333,0.269590913945954
48261,Kenedy County,Texas,TX,78,26,0.001,0.087,353086,0.0349344978165939,161,-666666666,147,,,,,,,,,,,,1903.91666666667,0.0845625246203001
48135,Ector County,Texas,TX,34059,15989,0.029,0.446,13450355,0.0266832604500873,812,1462,454,0.332222166524638,0.467299948201247,0.121869099537153,0.0254064531221281,0.0532023326148345,0.532700051798754,0.235946358710433,0.306345321031821,0.30325948241595,0.110629929496433,0.0438189083453629,2651.91666666667,0.306193633535493
48141,El Paso County,Texas,TX,163397,93806,0.017,0.154,29011802,0.0382367260637928,868,1237,410,0.355877716779389,0.450410380252052,0.104310351521552,0.0344160331720802,0.0549855182749276,0.549589619747948,0.213279136518215,0.237877915714653,0.314725279906642,0.158211347932944,0.0759063199275455,1929.41666666667,0.449876905800543
48155,Foard County,Texas,TX,370,172,0.001,0.808,55492,0.0295652173913043,521,856,376,0.267592592592593,0.550925925925926,0.0564814814814815,0.00555555555555556,0.119444444444444,0.449074074074074,0.187827911857293,0.346274921301154,0.310598111227702,0.12591815320042,0.0293809024134313,1817.16666666667,0.286710079794551
48161,Freestone County,Texas,TX,5138,2140,0.015,0.772,1330268,0.047994947900221,585,1190,433,0.24798030800303,0.526571572835143,0.116006059075991,0.0248674577126988,0.0845746023731381,0.473428427164857,0.181129020387135,0.328990947228969,0.339589313314197,0.100978876867594,0.049311842202105,2190.66666666667,0.267041996348143
48165,Gaines County,Texas,TX,4525,1458,0.016,0.644,3383184,0.024298111281266,651,1266,414,0.277200841648001,0.580126247200163,0.0714722052535125,0.0212448245435417,0.0499558813547818,0.419873752799837,0.370985891110534,0.309616549813901,0.206180212931706,0.0838743183588678,0.0293430277849909,2295.16666666667,0.283639532350591
51107,Loudoun County,Virginia,VA,99851,84387,0.009,0.648,25667853,0.0229515257798113,2570,2805,775,0.272022894270762,0.610660645135468,0.0707674450407421,0.0140620987081948,0.0324869168448333,0.389339354864532,0.0594251475929155,0.123150088795738,0.204242196374574,0.356334895924996,0.256847671311777,5010.5,0.512922861989821
51131,Northampton County,Virginia,VA,3767,2088,0.007,0.696,500015,0.0442980047592898,720,1220,428,0.286845799077602,0.465209544816523,0.112191698415881,0.0311810707840385,0.104571886905955,0.534790455183477,0.174502712477396,0.350474683544304,0.248530741410488,0.135849909584087,0.0906419529837251,2143.08333333333,0.335964537076642
51147,Prince Edward County,Virginia,VA,6077,3083,0.013,0.69,683240,0.0372742043390997,679,1150,354,0.466319882303489,0.353825136612022,0.0805485498108449,0.023276586801177,0.0760298444724674,0.646174863387978,0.13694972152285,0.337224383916991,0.255054551003281,0.14724956130312,0.123521782253758,1505,0.451162790697674
51149,Prince George County,Virginia,VA,8107,5052,0.014,0.676,3727746,0.0332719621251973,1177,1470,440,0.334991029555255,0.479021749394102,0.0963142488432847,0.0334581851373894,0.0562147870699695,0.520978250605898,0.0835486981677917,0.338784956605593,0.331841851494696,0.165245901639344,0.0805785920925747,2874.25,0.409498129946943
51159,Richmond County,Virginia,VA,2765,1533,0.009,0.78,275258,0.0296495956873315,745,1271,408,0.267784765897973,0.52816212438854,0.110412299091544,0.0259958071278826,0.0676450034940601,0.471837875611461,0.190497874924104,0.384638737097754,0.260170006071645,0.110807528840316,0.0538858530661809,2091.91666666667,0.356132733139465
51161,Roanoke County,Virginia,VA,29338,17113,0.008,0.925,5849904,0.0251113161378314,1000,1364,431,0.246584560690706,0.555421533773489,0.115515490096496,0.0169248349415947,0.0655535804977146,0.444578466226511,0.0759143727270039,0.254220750421336,0.315114869459803,0.226427367611839,0.128322639780018,3027.08333333333,0.330350997935307
51165,Rockingham County,Virginia,VA,17372,10366,0.008,0.941,7194035,0.0235250011715638,826,1317,388,0.275065761301768,0.550529149079342,0.0832721600293632,0.0182908178870741,0.0728421117024531,0.449470850920658,0.163075173767125,0.351073779962221,0.225557980450052,0.156051130632531,0.104241935188072,2555.83333333333,0.323182262797522
51175,Southampton County,Virginia,VA,4887,3360,0.013,0.664,733814,0.0264134468456669,921,1307,440,0.271858829773119,0.485670691256468,0.124983415151917,0.0306487992569988,0.0868382645614966,0.514329308743532,0.145289966247315,0.29096348573182,0.368824792881252,0.126879410862228,0.0680423442773857,2411.66666666667,0.381893572909467
51177,Spotsylvania County,Virginia,VA,35222,26970,0.013,0.762,5459600,0.0287927506577024,1551,1780,469,0.29910333648774,0.529865359930291,0.0971432319238445,0.0261409738683957,0.0477470977897291,0.470134640069709,0.0881714104710621,0.299889135254989,0.298452418661478,0.192553961717725,0.120933073894746,3214.33333333333,0.482526184797263
55061,Kewaunee County,Wisconsin,WI,6603,3758,0.001,0.975,853881,0.030674289862964,897,1322,501,0.243703440936502,0.602223010523827,0.0971384651767766,0.00319262149698475,0.0537424618659099,0.397776989476174,0.0669892844797788,0.406429312132734,0.336536467334946,0.141444866920152,0.0486000691323885,2766.25,0.324265702666064
56039,Teton County,Wyoming,WY,6503,3596,0.002,0.954,2250191,0.0280852678853817,1249,2206,731,0.318425568425568,0.522361647361647,0.108322608322608,0.0143715143715144,0.0365186615186615,0.477638352638353,0.054722287321303,0.159186782282634,0.221525662057652,0.392488868057183,0.172076400281228,3409.5,0.366329373808476
53047,Okanogan County,Washington,WA,12445,6448,0.01,0.822,1492710,0.0678368811521117,652,1280,390,0.251559063658,0.536348025186033,0.126894224685928,0.021811827795017,0.0633868586750219,0.463651974813967,0.16047344759764,0.303772127001967,0.330219162686148,0.129846867097499,0.0756883956167463,2081.5,0.313235647369685
48129,Donley County,Texas,TX,822,306,0.016,0.898,153389,0.0336134453781513,494,1078,390,0.311510791366906,0.42410071942446,0.138129496402878,0.0338129496402878,0.0924460431654676,0.57589928057554,0.132084095063985,0.360146252285192,0.340036563071298,0.111517367458867,0.0562157221206581,1981.16666666667,0.249348027256667
48167,Galveston County,Texas,TX,82296,47566,0.013,0.695,15757277,0.0405186878389223,1279,1803,582,0.294387835505656,0.511294668424512,0.11971541356129,0.0191684571832707,0.0554336253252718,0.488705331575488,0.110481379234693,0.246754849443297,0.33037917984533,0.202657366948827,0.109727224527853,2854.58333333333,0.448051379360678
48221,Hood County,Texas,TX,14596,6822,0.008,0.924,2279385,0.0341193997311144,867,1477,476,0.190571188576228,0.593343133137337,0.12992440151197,0.0156656866862663,0.0704955900881982,0.406656866862663,0.114780215801289,0.299635503415647,0.330774615588867,0.164240712578753,0.090568952615444,2600.33333333333,0.333418792462505
48225,Houston County,Texas,TX,5404,2066,0.012,0.773,997036,0.0312898479646886,559,1142,432,0.298989794866509,0.459024842799711,0.144933512009071,0.0230904030512318,0.073961447273477,0.540975157200289,0.18477803808494,0.349972968102361,0.306061152159548,0.121042830540037,0.0381450111131135,1758.58333333333,0.317869497227883
48229,Hudspeth County,Texas,TX,748,241,0.001,0.309,182932,0.0433369447453955,380,645,316,0.212765957446809,0.547592385218365,0.0832400149309444,0.051511758118701,0.104889884285181,0.452407614781635,0.364551422319475,0.366739606126915,0.156236323851204,0.103719912472648,0.0087527352297593,1193.83333333333,0.318302387267905
48245,Jefferson County,Texas,TX,56316,24312,0.018,0.556,21988565,0.0585255781626377,733,1359,424,0.343685906826839,0.454394215536806,0.118261681407579,0.020653831064673,0.0630043651641033,0.545605784463194,0.158623278651404,0.317997366210024,0.324242189501785,0.135348202527723,0.0637889631090639,2306,0.31786643538595
48257,Kaufman County,Texas,TX,29346,18811,0.014,0.728,3172400,0.0323213269858379,1267,1656,558,0.283358828671329,0.520399912587413,0.121896853146853,0.022618006993007,0.0517263986013986,0.479600087412587,0.144183960210557,0.325360492882492,0.326099288908825,0.136479373078801,0.0678768849193261,2647.83333333333,0.478504437590483
51193,Westmoreland County,Virginia,VA,5429,3010,0.01,0.732,466459,0.0347789650115232,1024,1400,472,0.239871995642405,0.499693606590863,0.135085449717437,0.0253285218220195,0.100020426227276,0.500306393409137,0.160194174757282,0.342579750346741,0.308830328247804,0.118893512097396,0.0695022345507782,2463,0.415753146569225
51199,York County,Virginia,VA,18498,12652,0.007,0.798,2359742,0.0264346359968688,1542,1938,560,0.258342283956236,0.588665780706705,0.0815386575886112,0.0154557535817662,0.0559975241666818,0.411334219293295,0.0554652490993762,0.184825586503822,0.295909849749583,0.250263597223443,0.213535717423776,3574.66666666667,0.431368892204401
53031,Jefferson County,Washington,WA,10095,5234,0.009,0.937,1017275,0.0572330919735018,891,1526,527,0.206057670814395,0.56486103867074,0.14555547276656,0.0083823858132777,0.0751434319350272,0.43513896132926,0.0492272929023928,0.211314207319534,0.301981196788121,0.238792720816689,0.198684582173264,2473.16666666667,0.360266864343958
55031,Douglas County,Wisconsin,WI,14842,7908,0.006,0.964,2085881,0.0397884882108183,890,1191,513,0.28881970155952,0.491108493212162,0.141338494334119,0.0105744418265455,0.068158869067654,0.508891506787838,0.0633494511238892,0.313349451123889,0.380488761108207,0.163290642969158,0.0795216936748563,2497.25,0.356392031234358
55051,Iron County,Wisconsin,WI,2011,1071,0.008,0.971,171183,0.0578057412504916,693,1073,442,0.195082300345458,0.571225360699045,0.140012192643772,0.00731558626295468,0.0863645600487706,0.428774639300955,0.0571689915389893,0.345529384861651,0.402927052366796,0.134461468099703,0.0599131031328607,2125.41666666667,0.326053714957851
53049,Pacific County,Washington,WA,6000,3662,0.01,0.9,739633,0.0706906558328497,694,1155,406,0.240006562038607,0.512385847870072,0.149505112921748,0.0156395253458741,0.0824629518236999,0.487614152129928,0.117171221963476,0.308983944110798,0.389324672141194,0.120970707194509,0.0635494545900233,2019.5,0.343649418172815
51570,Colonial Heights City,Virginia,VA,3850,2399,0.013,0.896,2794471,0.0321266441624956,1002,1308,461,0.303923009109609,0.460769908903908,0.128783426388481,0.0229944166911549,0.0835292389068469,0.539230091096092,0.0741935483870968,0.333217088055798,0.337314734088928,0.178116826503923,0.0771578029642546,2527.41666666667,0.396452240429951
51630,Fredericksburg City,Virginia,VA,6718,5406,0.01,0.757,5459600,0.0334931603440982,1723,2005,561,0.422973457675753,0.393785868005739,0.12387912482066,0.023269368723099,0.0360921807747489,0.606214131994261,0.110336817653891,0.238850174216028,0.252264808362369,0.216840882694541,0.181707317073171,2682.75,0.642251421116392
51650,Hampton City,Virginia,VA,29905,20978,0.019,0.498,6421553,0.0375231053604436,1255,1511,495,0.363309450513526,0.409068206790712,0.13456107372799,0.0270702227549695,0.0659910462128023,0.590931793209288,0.0821084530563943,0.293130716568787,0.356525874558988,0.167147770883794,0.101087184932037,2538.16666666667,0.494451375664849
51700,Newport News City,Virginia,VA,33792,23472,0.017,0.6,12974306,0.0342906177214626,1254,1510,521,0.376392028950002,0.409492745000595,0.121420621977084,0.0381893649338196,0.0545052391384995,0.590507254999405,0.0938442179226241,0.282833230582135,0.361526573149001,0.160477666393602,0.101318311952639,2486.41666666667,0.504340248684519
51735,Poquoson City,Virginia,VA,3358,2297,0.011,0.941,2359742,0.0239493201483313,1690,2164,605,0.249122807017544,0.585563909774436,0.0823057644110276,0.0162406015037594,0.0667669172932331,0.414436090225564,0.0523076923076923,0.251005917159763,0.261420118343195,0.241656804733728,0.193609467455621,3449,0.489997100608872
51770,Roanoke City,Virginia,VA,21827,14166,0.015,0.727,6917401,0.0302365276761765,897,1094,411,0.376178604926692,0.36698425235721,0.15551414325912,0.0267068173964555,0.0746161820605223,0.63301574764279,0.135483870967742,0.340240689311401,0.284853663747063,0.147105319376202,0.0923164565975931,2088.08333333333,0.429580556331565
55071,Manitowoc County,Wisconsin,WI,25890,14737,0.002,0.968,3806574,0.032315540260184,797,1122,455,0.268475560477716,0.539974258433356,0.106168996378221,0.0102517285761322,0.0751294561345745,0.460025741566644,0.0791002975669526,0.383983896376685,0.334885349203571,0.14403990897952,0.0579905478732715,2569.83333333333,0.310136844153318
55079,Milwaukee County,Wisconsin,WI,186932,123711,0.005,0.741,55078475,0.0381576238031504,1164,1450,624,0.446529431600245,0.378202122278657,0.107018851819849,0.0152031655040148,0.0530464287972349,0.621797877721343,0.116200086565589,0.283696603406388,0.288329758027063,0.197525930185168,0.114247621815792,2510.75,0.463606492084039
55089,Ozaukee County,Wisconsin,WI,27531,18713,0.002,0.956,4980154,0.0272063162607085,1455,1791,680,0.255525413459288,0.591828584805629,0.0875666147977802,0.0056734463432435,0.0594059405940594,0.408171415194371,0.0316839848259937,0.201665841992413,0.278673923800099,0.300082467425367,0.187893781956127,3394.5,0.428634555899249
53055,San Juan County,Washington,WA,4716,2933,0.009,0.945,727274,0.0383910153564061,1257,1898,610,0.215362769626073,0.576171478801812,0.141321252282102,0.0117655013861654,0.0553789979038475,0.423828521198188,0.0412861067795352,0.162248459196555,0.303482587064677,0.290710625974605,0.202272220984629,2768,0.454118497109827
53061,Snohomish County,Washington,WA,196282,146424,0.011,0.801,46966858,0.0293581285931167,1816,2120,669,0.288849581327553,0.53170775193071,0.121460364528106,0.0140162214068771,0.0439660808067538,0.46829224806929,0.0767324098706541,0.235482983212549,0.363685900376112,0.220728373543712,0.103370332996973,3375.08333333333,0.538060788622504
53071,Walla Walla County,Washington,WA,14632,8626,0.009,0.854,3513539,0.0494337764647957,992,1439,491,0.320168205804749,0.493238786279683,0.117269953825858,0.0161815633245383,0.0531414907651715,0.506761213720317,0.107255280259951,0.197273558082859,0.404016043866775,0.174654752233956,0.116800365556458,2337.58333333333,0.424369897686358
53073,Whatcom County,Washington,WA,53057,35157,0.01,0.894,13808458,0.0504237033475569,1343,1721,547,0.341277901785714,0.483303571428572,0.112667410714286,0.0148772321428571,0.0478738839285714,0.516696428571429,0.0724291296034583,0.233484357247762,0.352945659101616,0.220009975891595,0.121130878155569,2480.75,0.541368537740603
22039,Evangeline Parish,Louisiana,LA,8342,3365,0.014,0.818,883046,0.0567096666108226,459,1016,300,0.337610789980732,0.426435452793834,0.119421965317919,0.0439306358381503,0.0726011560693642,0.573564547206166,0.237783798934878,0.416892460057928,0.226291693917593,0.0885265813323367,0.0305054657572643,1586.58333333333,0.28930090866117
27139,Scott County,Minnesota,MN,40725,30942,0.01,0.891,6074577,0.0276421995580084,1694,1960,595,0.290061753076547,0.578497489892932,0.0885334754986894,0.00810342529654805,0.0348038562352837,0.421502510107068,0.0535065886586719,0.220598851429249,0.327267242029501,0.284632209544127,0.113995108338451,3665.66666666667,0.46212603437301
31113,Logan County,Nebraska,NE,215,104,0.014,0.961,40504,0.0313152400835073,826,1352,458,0.244475138121547,0.607734806629834,0.0759668508287293,0.00414364640883978,0.0676795580110497,0.392265193370166,0.0540098199672668,0.310965630114566,0.445171849427169,0.168576104746318,0.0212765957446809,2111.5,0.391191096376983
37043,Clay County,North Carolina,NC,3414,1677,0.009,0.953,219075,0.0447797517644196,638,1158,332,0.150846531949754,0.631895139268159,0.120262151829601,0.019006007646095,0.07799016930639,0.368104860731841,0.114783653846154,0.338581730769231,0.314543269230769,0.140264423076923,0.0918269230769231,2193.16666666667,0.290903564100615
39057,Greene County,Ohio,OH,42967,27542,0.015,0.911,8981586,0.0378734861873866,1073,1438,565,0.303744351194319,0.511297611362169,0.110243668082934,0.0123260317984596,0.0623883375621181,0.488702388637831,0.0623118494069856,0.248014217837583,0.30164847121976,0.203510935403141,0.184514526132531,2690.58333333333,0.398798277944684
36009,Cattaraugus County,New York,NY,22639,10697,0.022,0.956,2836142,0.0482852508399954,726,1076,464,0.30395512009126,0.486146922319629,0.120231900364102,0.0228462488084634,0.0668198084165456,0.513853077680371,0.110888182949711,0.389269724497947,0.304278362964201,0.105222092180795,0.0903416374073455,2199.08333333333,0.330137557315549
47169,Trousdale County,Tennessee,TN,2255,1096,0.008,0.885,187100,0.0299801336463789,931,1154,374,0.339461209388369,0.402243033876749,0.127182333217713,0.0571164296450457,0.0739969938721239,0.597756966123251,0.15927614311369,0.383616521619008,0.322005801906341,0.0928305014504766,0.0422710319104849,2229.08333333333,0.417660473288722
46073,Jerauld County,South Dakota,SD,557,282,0.015,0.961,145775,0.0232142857142857,597,1210,403,0.232268543584191,0.618299945858148,0.0682187330806714,0.00487276664861938,0.0763400108283703,0.381700054141852,0.114450127877238,0.393222506393862,0.280690537084399,0.154092071611253,0.0575447570332481,2369.83333333333,0.251916449820663
48365,Panola County,Texas,TX,6158,2626,0.011,0.806,3093874,0.0404624277456647,564,1159,396,0.255686105422011,0.526624986525817,0.110542201142611,0.0266249865258165,0.0805217203837448,0.473375013474183,0.171855146124524,0.310419313850064,0.35146124523507,0.118678526048285,0.0475857687420585,2180.16666666667,0.25869581836251
48207,Haskell County,Texas,TX,1558,537,0.005,0.786,367442,0.032662192393736,426,843,358,0.244069343065693,0.497947080291971,0.132527372262774,0.031478102189781,0.093978102189781,0.502052919708029,0.246469491073808,0.37703170796696,0.241140420996536,0.108180122568612,0.0271782573940847,1727.58333333333,0.246587236505717
51690,Martinsville City,Virginia,VA,3869,1835,-0.001,0.64,2180392,0.0406415163112812,672,906,354,0.336424108042733,0.409292481354566,0.117214271316267,0.0368877242491433,0.100181415037291,0.590707518645434,0.174404902191845,0.294013669573415,0.315107235446618,0.150129625265143,0.066344567522979,1843.83333333333,0.364458103588539
55131,Washington County,Wisconsin,WI,41939,28507,0.001,0.97,6096248,0.0272230899304256,1298,1638,590,0.252580422030381,0.581769509248197,0.10572319190794,0.00554262973975692,0.0543842470737251,0.418230490751803,0.0495258834846771,0.301531761049505,0.33353066164889,0.221835787604258,0.0935759062126706,3256.58333333333,0.398577240973413
54067,Nicholas County,West Virginia,WV,8138,3420,0.013,0.973,593661,0.0637555508564179,441,894,312,0.225835336255243,0.546585607238796,0.140345916395683,0.00862434610490598,0.0786087940053726,0.453414392761205,0.127122309938358,0.476262571644858,0.232183410835947,0.0924624202444036,0.0719692873364334,1889.41666666667,0.233405372028403
51087,Henrico County,Virginia,VA,80490,58800,0.01,0.664,26814535,0.0278167610456132,1325,1593,483,0.338672384716934,0.464527993773226,0.118457499980923,0.0231825223011591,0.055159599227758,0.535472006226774,0.0835300877090609,0.214514637627816,0.269716583925093,0.260160156565611,0.17207853417242,3095.91666666667,0.427983096013566
01043,Cullman County,Alabama,AL,23782,11480,0.008,0.952,2581754,0.0274868441220048,648,1057,357,0.221319269053632,0.539979200713118,0.138107264893775,0.0206358639132373,0.0799584014262368,0.460020799286882,0.183059775688545,0.342258115155849,0.336519509514922,0.0875617030925677,0.0506008965481153,2013.58333333333,0.321814344245334
01109,Pike County,Alabama,AL,7571,3678,0.005,0.678,1270861,0.0346664954740964,635,1122,339,0.447710008112693,0.359502913194188,0.106903163950144,0.0191385795412641,0.066745335201711,0.640497086805812,0.153044460416881,0.35368107608584,0.249101550467194,0.153403840230003,0.0907690728000821,1746.5,0.363584311480103
09009,New Haven County,Connecticut,CT,202184,134978,0.035,0.809,48368218,0.0378089136098007,1628,2032,897,0.379991587232158,0.435099409010046,0.109741901313482,0.0130859066574061,0.0620811957869082,0.564900590989954,0.0970310615477263,0.307621209147531,0.245754765247702,0.186062310971099,0.163530653085941,2976.75,0.546905181825817
05049,Fulton County,Arkansas,AR,3660,1614,0.008,0.976,176524,0.0396440129449838,458,925,293,0.179558011049724,0.544297553275454,0.148973954222573,0.0112470402525651,0.115923441199684,0.455702446724546,0.146540178571429,0.372433035714286,0.365401785714286,0.0868303571428571,0.0287946428571429,1527.33333333333,0.299869052815365
05127,Scott County,Arkansas,AR,2942,1323,0.02,0.885,258346,0.0332867783985102,444,795,287,0.179231517509728,0.582806420233463,0.129742217898833,0.0209143968871595,0.0873054474708171,0.417193579766537,0.205669737774628,0.421119773210489,0.283203401842665,0.0531537916371368,0.0368532955350815,1698,0.261484098939929
